tx_name	gene_id	chrom	strand	nexon	tx_len	cds_len	utr5_len	utr3_len	gene_biotype	gene_name
LZEP_04243-RA	LZEP_04243	LZEP_chr_9	+	4	654	324	172	158	protein_coding	LZEP_04243
LZEP_03583-RA	LZEP_03583	LZEP_chr_9	-	10	1255	1164	0	91	protein_coding	LZEP_03583
LZEP_03583-RB	LZEP_03583	LZEP_chr_9	-	9	1161	1161	0	0	protein_coding	LZEP_03583
LZEP_04247-RA	LZEP_04247	LZEP_chr_9	+	5	1563	1380	0	183	protein_coding	LZEP_04247
LZEP_05063-RA	LZEP_05063	LZEP_chr_11	-	13	1994	1794	0	200	protein_coding	LZEP_05063
LZEP_05063-RB	LZEP_05063	LZEP_chr_11	-	13	1986	1986	0	0	protein_coding	LZEP_05063
LZEP_05063-RC	LZEP_05063	LZEP_chr_11	-	13	1983	1983	0	0	protein_coding	LZEP_05063
LZEP_01305-RA	LZEP_01305	LZEP_chr_10	-	6	1292	690	0	602	protein_coding	LZEP_01305
LZEP_07558-RA	LZEP_07558	LZEP_chr_1	+	4	683	312	165	206	protein_coding	LZEP_07558
LZEP_01037-RA	LZEP_01037	LZEP_chr_7	+	6	3005	1896	648	461	protein_coding	LZEP_01037
LZEP_08901-RA	LZEP_08901	LZEP_chr_4	-	24	5491	4758	664	69	protein_coding	LZEP_08901
LZEP_10010-RA	LZEP_10010	LZEP_chr_14	-	8	3223	1443	0	1780	protein_coding	LZEP_10010
LZEP_10011-RA	LZEP_10011	LZEP_chr_14	-	6	1740	1449	0	291	protein_coding	LZEP_10011
LZEP_07560-RA	LZEP_07560	LZEP_chr_1	+	10	2116	1533	0	583	protein_coding	LZEP_07560
LZEP_01308-RA	LZEP_01308	LZEP_chr_10	-	7	1267	1014	0	253	protein_coding	LZEP_01308
LZEP_00044-RA	LZEP_00044	LZEP_chr_7	-	17	2615	2049	435	131	protein_coding	LZEP_00044
LZEP_00044-RB	LZEP_00044	LZEP_chr_7	-	17	2601	2166	435	0	protein_coding	LZEP_00044
LZEP_04249-RA	LZEP_04249	LZEP_chr_9	+	5	3795	885	0	2910	protein_coding	LZEP_04249
LZEP_10013-RA	LZEP_10013	LZEP_chr_14	-	5	2985	1392	495	1098	protein_coding	LZEP_10013
LZEP_04494-RA	LZEP_04494	LZEP_chr_11	+	2	655	513	0	142	protein_coding	LZEP_04494
LZEP_05067-RA	LZEP_05067	LZEP_chr_11	-	38	9349	8100	359	890	protein_coding	LZEP_05067
LZEP_04252-RA	LZEP_04252	LZEP_chr_9	+	6	2885	228	61	2596	protein_coding	LZEP_04252
LZEP_10015-RA	LZEP_10015	LZEP_chr_14	-	5	1006	273	709	24	protein_coding	LZEP_10015
LZEP_08908-RA	LZEP_08908	LZEP_chr_4	-	6	5573	2220	0	3353	protein_coding	LZEP_08908
LZEP_04497-RA	LZEP_04497	LZEP_chr_11	+	4	3014	1056	1391	567	protein_coding	LZEP_04497
LZEP_00048-RA	LZEP_00048	LZEP_chr_7	-	8	1196	1008	0	188	protein_coding	LZEP_00048
LZEP_03587-RA	LZEP_03587	LZEP_chr_9	-	3	845	342	0	503	protein_coding	LZEP_03587
LZEP_01315-RA	LZEP_01315	LZEP_chr_10	-	17	3265	3210	0	55	protein_coding	LZEP_01315
LZEP_00054-RA	LZEP_00054	LZEP_chr_7	-	3	617	78	0	539	protein_coding	LZEP_00054
LZEP_04499-RA	LZEP_04499	LZEP_chr_11	+	8	1251	1143	0	108	protein_coding	LZEP_04499
LZEP_01322-RA	LZEP_01322	LZEP_chr_10	-	4	1474	618	203	653	protein_coding	LZEP_01322
LZEP_12486-RA	LZEP_12486	LZEP_unplaced_2595	-	2	2116	558	0	1558	protein_coding	LZEP_12486
LZEP_01324-RA	LZEP_01324	LZEP_chr_10	-	9	1150	990	0	160	protein_coding	LZEP_01324
LZEP_08911-RA	LZEP_08911	LZEP_chr_4	-	4	2256	210	1249	797	protein_coding	LZEP_08911
LZEP_08911-RB	LZEP_08911	LZEP_chr_4	-	9	1077	1077	0	0	protein_coding	LZEP_08911
LZEP_01044-RA	LZEP_01044	LZEP_chr_7	+	7	1565	498	405	662	protein_coding	LZEP_01044
LZEP_03084-RA	LZEP_03084	LZEP_chr_2	+	14	4297	3372	698	227	protein_coding	LZEP_03084
LZEP_11380-RA	LZEP_11380	LZEP_unplaced_260	-	6	1762	1512	0	250	protein_coding	LZEP_11380
LZEP_05073-RA	LZEP_05073	LZEP_chr_11	-	19	12599	4545	5020	3034	protein_coding	LZEP_05073
LZEP_05073-RB	LZEP_05073	LZEP_chr_11	-	21	9897	4794	2073	3030	protein_coding	LZEP_05073
LZEP_05073-RC	LZEP_05073	LZEP_chr_11	-	20	9807	4704	2073	3030	protein_coding	LZEP_05073
LZEP_03087-RA	LZEP_03087	LZEP_chr_2	+	11	5797	4536	1046	215	protein_coding	LZEP_03087
LZEP_01329-RA	LZEP_01329	LZEP_chr_10	-	8	9386	2796	978	5612	protein_coding	LZEP_01329
LZEP_03088-RA	LZEP_03088	LZEP_chr_2	+	4	696	540	0	156	protein_coding	LZEP_03088
LZEP_01046-RA	LZEP_01046	LZEP_chr_7	+	3	550	354	0	196	protein_coding	LZEP_01046
LZEP_11781-RA	LZEP_11781	LZEP_unplaced_2600	-	4	3007	1872	66	1069	protein_coding	LZEP_11781
LZEP_06562-RA	LZEP_06562	LZEP_chr_13	+	7	3354	1293	0	2061	protein_coding	LZEP_06562
LZEP_00062-RA	LZEP_00062	LZEP_chr_7	-	6	3608	3300	0	308	protein_coding	LZEP_00062
LZEP_04263-RA	LZEP_04263	LZEP_chr_9	+	4	1451	351	629	471	protein_coding	LZEP_04263
LZEP_01048-RA	LZEP_01048	LZEP_chr_7	+	6	1158	906	213	39	protein_coding	LZEP_01048
LZEP_04510-RA	LZEP_04510	LZEP_chr_11	+	5	970	201	0	769	protein_coding	LZEP_04510
LZEP_01331-RA	LZEP_01331	LZEP_chr_10	-	9	5346	1443	69	3834	protein_coding	LZEP_01331
LZEP_01051-RA	LZEP_01051	LZEP_chr_7	+	7	4125	729	565	2831	protein_coding	LZEP_01051
LZEP_03095-RA	LZEP_03095	LZEP_chr_2	+	11	4564	3390	0	1174	protein_coding	LZEP_03095
LZEP_07563-RA	LZEP_07563	LZEP_chr_1	+	6	19670	1587	1034	17049	protein_coding	LZEP_07563
LZEP_07563-RB	LZEP_07563	LZEP_chr_1	+	5	8729	1725	1034	5970	protein_coding	LZEP_07563
LZEP_01332-RA	LZEP_01332	LZEP_chr_10	-	6	3019	1932	0	1087	protein_coding	LZEP_01332
LZEP_01053-RA	LZEP_01053	LZEP_chr_7	+	3	953	273	0	680	protein_coding	LZEP_01053
LZEP_01336-RA	LZEP_01336	LZEP_chr_10	-	5	1089	768	0	321	protein_coding	LZEP_01336
LZEP_08449-RA	LZEP_08449	LZEP_chr_5	+	6	4685	600	32	4053	protein_coding	LZEP_08449
LZEP_00072-RA	LZEP_00072	LZEP_chr_7	-	11	3207	1434	732	1041	protein_coding	LZEP_00072
LZEP_11941-RA	LZEP_11941	LZEP_unplaced_470	+	4	1468	1359	0	109	protein_coding	LZEP_11941
LZEP_04265-RA	LZEP_04265	LZEP_chr_9	+	12	4156	1905	476	1775	protein_coding	LZEP_04265
LZEP_01059-RA	LZEP_01059	LZEP_chr_7	+	6	570	372	0	198	protein_coding	LZEP_01059
LZEP_01346-RA	LZEP_01346	LZEP_chr_10	-	5	4992	1221	2372	1399	protein_coding	LZEP_01346
LZEP_08914-RA	LZEP_08914	LZEP_chr_4	-	4	3912	651	1293	1968	protein_coding	LZEP_08914
LZEP_04268-RA	LZEP_04268	LZEP_chr_9	+	11	2608	1926	0	682	protein_coding	LZEP_04268
LZEP_08450-RA	LZEP_08450	LZEP_chr_5	+	8	1416	945	0	471	protein_coding	LZEP_08450
LZEP_10025-RA	LZEP_10025	LZEP_chr_14	-	10	2017	1539	117	361	protein_coding	LZEP_10025
LZEP_01349-RA	LZEP_01349	LZEP_chr_10	-	25	5835	5712	0	123	protein_coding	LZEP_01349
LZEP_01065-RA	LZEP_01065	LZEP_chr_7	+	8	1182	756	217	209	protein_coding	LZEP_01065
LZEP_08917-RA	LZEP_08917	LZEP_chr_4	-	12	3151	1932	1043	176	protein_coding	LZEP_08917
LZEP_08452-RA	LZEP_08452	LZEP_chr_5	+	6	1955	1290	170	495	protein_coding	LZEP_08452
LZEP_08919-RA	LZEP_08919	LZEP_chr_4	-	7	680	426	0	254	protein_coding	LZEP_08919
LZEP_04273-RA	LZEP_04273	LZEP_chr_9	+	7	2254	1344	460	450	protein_coding	LZEP_04273
LZEP_07568-RA	LZEP_07568	LZEP_chr_1	+	9	2151	1710	0	441	protein_coding	LZEP_07568
LZEP_10029-RA	LZEP_10029	LZEP_chr_14	-	16	5246	3984	148	1114	protein_coding	LZEP_10029
LZEP_04275-RA	LZEP_04275	LZEP_chr_9	+	10	1600	1317	0	283	protein_coding	LZEP_04275
LZEP_03101-RA	LZEP_03101	LZEP_chr_2	+	12	2518	2229	0	289	protein_coding	LZEP_03101
LZEP_08456-RA	LZEP_08456	LZEP_chr_5	+	7	7018	3615	1418	1985	protein_coding	LZEP_08456
LZEP_01353-RA	LZEP_01353	LZEP_chr_10	-	31	7785	6111	771	903	protein_coding	LZEP_01353
LZEP_01353-RB	LZEP_01353	LZEP_chr_10	-	29	7483	6000	771	712	protein_coding	LZEP_01353
LZEP_01353-RC	LZEP_01353	LZEP_chr_10	-	29	7592	5088	771	1733	protein_coding	LZEP_01353
LZEP_01353-RD	LZEP_01353	LZEP_chr_10	-	29	7534	6051	771	712	protein_coding	LZEP_01353
LZEP_01353-RE	LZEP_01353	LZEP_chr_10	-	29	7531	6048	771	712	protein_coding	LZEP_01353
LZEP_01080-RA	LZEP_01080	LZEP_chr_7	+	6	1240	732	0	508	protein_coding	LZEP_01080
LZEP_03590-RA	LZEP_03590	LZEP_chr_9	-	3	740	633	0	107	protein_coding	LZEP_03590
LZEP_04517-RA	LZEP_04517	LZEP_chr_11	+	5	894	744	0	150	protein_coding	LZEP_04517
LZEP_06572-RA	LZEP_06572	LZEP_chr_13	+	7	2401	1626	368	407	protein_coding	LZEP_06572
LZEP_03593-RA	LZEP_03593	LZEP_chr_9	-	2	828	345	0	483	protein_coding	LZEP_03593
LZEP_04525-RA	LZEP_04525	LZEP_chr_11	+	2	1477	1290	0	187	protein_coding	LZEP_04525
LZEP_01355-RA	LZEP_01355	LZEP_chr_10	-	31	4656	4299	0	357	protein_coding	LZEP_01355
LZEP_01355-RB	LZEP_01355	LZEP_chr_10	-	30	4293	4293	0	0	protein_coding	LZEP_01355
LZEP_05080-RA	LZEP_05080	LZEP_chr_11	-	7	1967	1602	0	365	protein_coding	LZEP_05080
LZEP_08926-RA	LZEP_08926	LZEP_chr_4	-	5	2483	2127	0	356	protein_coding	LZEP_08926
LZEP_08463-RA	LZEP_08463	LZEP_chr_5	+	8	2190	816	0	1374	protein_coding	LZEP_08463
LZEP_08463-RB	LZEP_08463	LZEP_chr_5	+	6	810	810	0	0	protein_coding	LZEP_08463
LZEP_10031-RA	LZEP_10031	LZEP_chr_14	-	10	3252	1701	0	1551	protein_coding	LZEP_10031
LZEP_08467-RA	LZEP_08467	LZEP_chr_5	+	7	806	735	0	71	protein_coding	LZEP_08467
LZEP_00074-RA	LZEP_00074	LZEP_chr_7	-	9	2811	1011	1081	719	protein_coding	LZEP_00074
LZEP_05081-RA	LZEP_05081	LZEP_chr_11	-	4	340	270	0	70	protein_coding	LZEP_05081
LZEP_08470-RA	LZEP_08470	LZEP_chr_5	+	6	1515	879	0	636	protein_coding	LZEP_08470
LZEP_04530-RA	LZEP_04530	LZEP_chr_11	+	2	813	336	0	477	protein_coding	LZEP_04530
LZEP_01083-RA	LZEP_01083	LZEP_chr_7	+	14	7343	2103	355	4885	protein_coding	LZEP_01083
LZEP_11972-RA	LZEP_11972	LZEP_unplaced_2646	-	2	1392	321	0	1071	protein_coding	LZEP_11972
LZEP_00076-RA	LZEP_00076	LZEP_chr_7	-	12	2741	1761	130	850	protein_coding	LZEP_00076
LZEP_08929-RA	LZEP_08929	LZEP_chr_4	-	9	4795	3387	0	1408	protein_coding	LZEP_08929
LZEP_06574-RA	LZEP_06574	LZEP_chr_13	+	15	5574	4296	395	883	protein_coding	LZEP_06574
LZEP_06574-RB	LZEP_06574	LZEP_chr_13	+	14	5457	4278	395	784	protein_coding	LZEP_06574
LZEP_00080-RA	LZEP_00080	LZEP_chr_7	-	4	853	822	0	31	protein_coding	LZEP_00080
LZEP_01084-RA	LZEP_01084	LZEP_chr_7	+	2	1718	1533	0	185	protein_coding	LZEP_01084
LZEP_00082-RA	LZEP_00082	LZEP_chr_7	-	6	880	846	0	34	protein_coding	LZEP_00082
LZEP_00082-RB	LZEP_00082	LZEP_chr_7	-	5	849	849	0	0	protein_coding	LZEP_00082
LZEP_08931-RA	LZEP_08931	LZEP_chr_4	-	8	1893	1758	0	135	protein_coding	LZEP_08931
LZEP_00081-RA	LZEP_00081	LZEP_chr_7	-	4	750	690	0	60	protein_coding	LZEP_00081
LZEP_11830-RA	LZEP_11830	LZEP_unplaced_2654	-	4	1754	267	420	1067	protein_coding	LZEP_11830
LZEP_04531-RA	LZEP_04531	LZEP_chr_11	+	2	422	255	0	167	protein_coding	LZEP_04531
LZEP_01086-RA	LZEP_01086	LZEP_chr_7	+	2	2161	1563	0	598	protein_coding	LZEP_01086
LZEP_08932-RA	LZEP_08932	LZEP_chr_4	-	3	1109	264	0	845	protein_coding	LZEP_08932
LZEP_10032-RA	LZEP_10032	LZEP_chr_14	-	6	3684	951	223	2510	protein_coding	LZEP_10032
LZEP_00086-RA	LZEP_00086	LZEP_chr_7	-	7	3247	1908	0	1339	protein_coding	LZEP_00086
LZEP_08934-RA	LZEP_08934	LZEP_chr_4	-	6	3192	1329	0	1863	protein_coding	LZEP_08934
LZEP_00087-RA	LZEP_00087	LZEP_chr_7	-	16	3224	2463	106	655	protein_coding	LZEP_00087
LZEP_00088-RA	LZEP_00088	LZEP_chr_7	-	6	5413	1707	714	2992	protein_coding	LZEP_00088
LZEP_11543-RA	LZEP_11543	LZEP_unplaced_2666	-	3	1497	963	2	532	protein_coding	LZEP_11543
LZEP_10034-RA	LZEP_10034	LZEP_chr_14	-	4	790	525	0	265	protein_coding	LZEP_10034
LZEP_12138-RA	LZEP_12138	LZEP_unplaced_267	-	3	646	543	0	103	protein_coding	LZEP_12138
LZEP_10036-RA	LZEP_10036	LZEP_chr_14	-	9	1939	1125	477	337	protein_coding	LZEP_10036
LZEP_08476-RA	LZEP_08476	LZEP_chr_5	+	4	2209	1395	0	814	protein_coding	LZEP_08476
LZEP_00089-RA	LZEP_00089	LZEP_chr_7	-	6	1146	261	625	260	protein_coding	LZEP_00089
LZEP_08483-RA	LZEP_08483	LZEP_chr_5	+	4	853	666	0	187	protein_coding	LZEP_08483
LZEP_05086-RA	LZEP_05086	LZEP_chr_11	-	6	896	741	0	155	protein_coding	LZEP_05086
LZEP_05088-RA	LZEP_05088	LZEP_chr_11	-	5	1067	876	0	191	protein_coding	LZEP_05088
LZEP_05089-RA	LZEP_05089	LZEP_chr_11	-	6	3561	1482	617	1462	protein_coding	LZEP_05089
LZEP_00090-RA	LZEP_00090	LZEP_chr_7	-	9	1319	1020	0	299	protein_coding	LZEP_00090
LZEP_03107-RA	LZEP_03107	LZEP_chr_2	+	4	1208	516	0	692	protein_coding	LZEP_03107
LZEP_05090-RA	LZEP_05090	LZEP_chr_11	-	8	6908	534	472	5902	protein_coding	LZEP_05090
LZEP_00092-RA	LZEP_00092	LZEP_chr_7	-	10	2885	2661	0	224	protein_coding	LZEP_00092
LZEP_11283-RA	LZEP_11283	LZEP_unplaced_1011	+	2	852	693	0	159	protein_coding	LZEP_11283
LZEP_06606-RA	LZEP_06606	LZEP_chr_13	+	5	1186	981	0	205	protein_coding	LZEP_06606
LZEP_00094-RA	LZEP_00094	LZEP_chr_7	-	7	1547	1524	0	23	protein_coding	LZEP_00094
LZEP_03108-RA	LZEP_03108	LZEP_chr_2	+	9	1669	1344	0	325	protein_coding	LZEP_03108
LZEP_08484-RA	LZEP_08484	LZEP_chr_5	+	40	18095	17622	0	473	protein_coding	LZEP_08484
LZEP_10045-RA	LZEP_10045	LZEP_chr_14	-	4	1855	552	0	1303	protein_coding	LZEP_10045
LZEP_07584-RA	LZEP_07584	LZEP_chr_1	+	2	476	339	0	137	protein_coding	LZEP_07584
LZEP_12300-RA	LZEP_12300	LZEP_unplaced_2710	-	3	1294	645	0	649	protein_coding	LZEP_12300
LZEP_00100-RA	LZEP_00100	LZEP_chr_7	-	5	532	432	0	100	protein_coding	LZEP_00100
LZEP_08947-RA	LZEP_08947	LZEP_chr_4	-	11	18490	4650	0	13840	protein_coding	LZEP_08947
LZEP_00101-RA	LZEP_00101	LZEP_chr_7	-	12	3644	1104	1098	1442	protein_coding	LZEP_00101
LZEP_07590-RA	LZEP_07590	LZEP_chr_1	+	5	792	567	89	136	protein_coding	LZEP_07590
LZEP_07595-RA	LZEP_07595	LZEP_chr_1	+	10	2255	1395	0	860	protein_coding	LZEP_07595
LZEP_05091-RA	LZEP_05091	LZEP_chr_11	-	10	2389	1758	0	631	protein_coding	LZEP_05091
LZEP_03604-RA	LZEP_03604	LZEP_chr_9	-	3	7884	1866	0	6018	protein_coding	LZEP_03604
LZEP_01357-RA	LZEP_01357	LZEP_chr_10	-	3	1570	1473	0	97	protein_coding	LZEP_01357
LZEP_08496-RA	LZEP_08496	LZEP_chr_5	+	6	1448	807	470	171	protein_coding	LZEP_08496
LZEP_05093-RA	LZEP_05093	LZEP_chr_11	-	13	1768	1734	0	34	protein_coding	LZEP_05093
LZEP_05093-RB	LZEP_05093	LZEP_chr_11	-	12	1973	1941	0	32	protein_coding	LZEP_05093
LZEP_03119-RA	LZEP_03119	LZEP_chr_2	+	8	4738	3264	1155	319	protein_coding	LZEP_03119
LZEP_03121-RA	LZEP_03121	LZEP_chr_2	+	4	1934	696	388	850	protein_coding	LZEP_03121
LZEP_11947-RA	LZEP_11947	LZEP_unplaced_2729	-	3	1822	198	22	1602	protein_coding	LZEP_11947
LZEP_00109-RA	LZEP_00109	LZEP_chr_7	-	15	8287	4626	574	3087	protein_coding	LZEP_00109
LZEP_00109-RB	LZEP_00109	LZEP_chr_7	-	14	7952	4617	574	2761	protein_coding	LZEP_00109
LZEP_03125-RA	LZEP_03125	LZEP_chr_2	+	4	513	396	90	27	protein_coding	LZEP_03125
LZEP_11867-RA	LZEP_11867	LZEP_unplaced_1019	+	4	3347	2643	411	293	protein_coding	LZEP_11867
LZEP_01358-RA	LZEP_01358	LZEP_chr_10	-	18	4699	3312	666	721	protein_coding	LZEP_01358
LZEP_08501-RA	LZEP_08501	LZEP_chr_5	+	7	1391	1164	0	227	protein_coding	LZEP_08501
LZEP_05094-RA	LZEP_05094	LZEP_chr_11	-	7	3325	2670	441	214	protein_coding	LZEP_05094
LZEP_00117-RA	LZEP_00117	LZEP_chr_7	-	3	701	384	192	125	protein_coding	LZEP_00117
LZEP_12002-RA	LZEP_12002	LZEP_unplaced_2740	-	4	625	264	0	361	protein_coding	LZEP_12002
LZEP_10053-RA	LZEP_10053	LZEP_chr_14	-	2	754	339	0	415	protein_coding	LZEP_10053
LZEP_08949-RA	LZEP_08949	LZEP_chr_4	-	14	3002	2355	345	302	protein_coding	LZEP_08949
LZEP_08506-RA	LZEP_08506	LZEP_chr_5	+	9	2708	1329	887	492	protein_coding	LZEP_08506
LZEP_10054-RA	LZEP_10054	LZEP_chr_14	-	3	1433	717	0	716	protein_coding	LZEP_10054
LZEP_08508-RA	LZEP_08508	LZEP_chr_5	+	3	973	906	0	67	protein_coding	LZEP_08508
LZEP_01367-RA	LZEP_01367	LZEP_chr_10	-	5	3057	975	0	2082	protein_coding	LZEP_01367
LZEP_11912-RA	LZEP_11912	LZEP_unplaced_2743	-	4	2118	591	0	1527	protein_coding	LZEP_11912
LZEP_08511-RA	LZEP_08511	LZEP_chr_5	+	6	1443	1167	0	276	protein_coding	LZEP_08511
LZEP_05096-RA	LZEP_05096	LZEP_chr_11	-	2	386	369	0	17	protein_coding	LZEP_05096
LZEP_08954-RA	LZEP_08954	LZEP_chr_4	-	18	4373	3936	0	437	protein_coding	LZEP_08954
LZEP_04539-RA	LZEP_04539	LZEP_chr_11	+	29	5415	5025	0	390	protein_coding	LZEP_04539
LZEP_00125-RA	LZEP_00125	LZEP_chr_7	-	4	624	294	0	330	protein_coding	LZEP_00125
LZEP_11440-RA	LZEP_11440	LZEP_unplaced_1021	+	2	839	255	0	584	protein_coding	LZEP_11440
LZEP_03609-RA	LZEP_03609	LZEP_chr_9	-	9	2947	1203	1571	173	protein_coding	LZEP_03609
LZEP_00126-RA	LZEP_00126	LZEP_chr_7	-	11	2692	2556	40	96	protein_coding	LZEP_00126
LZEP_05097-RA	LZEP_05097	LZEP_chr_11	-	6	1263	561	239	463	protein_coding	LZEP_05097
LZEP_08513-RA	LZEP_08513	LZEP_chr_5	+	9	1909	1506	220	183	protein_coding	LZEP_08513
LZEP_00128-RA	LZEP_00128	LZEP_chr_7	-	8	1316	1074	161	81	protein_coding	LZEP_00128
LZEP_08515-RA	LZEP_08515	LZEP_chr_5	+	4	3055	1677	0	1378	protein_coding	LZEP_08515
LZEP_08516-RA	LZEP_08516	LZEP_chr_5	+	2	477	321	0	156	protein_coding	LZEP_08516
LZEP_00130-RA	LZEP_00130	LZEP_chr_7	-	2	1467	822	0	645	protein_coding	LZEP_00130
LZEP_05100-RA	LZEP_05100	LZEP_chr_11	-	7	2101	1860	0	241	protein_coding	LZEP_05100
LZEP_08517-RA	LZEP_08517	LZEP_chr_5	+	2	2094	342	0	1752	protein_coding	LZEP_08517
LZEP_05099-RA	LZEP_05099	LZEP_chr_11	-	11	1521	1371	0	150	protein_coding	LZEP_05099
LZEP_01095-RA	LZEP_01095	LZEP_chr_7	+	10	1692	1407	0	285	protein_coding	LZEP_01095
LZEP_08964-RA	LZEP_08964	LZEP_chr_4	-	8	2578	1344	340	894	protein_coding	LZEP_08964
LZEP_04544-RA	LZEP_04544	LZEP_chr_11	+	4	1068	279	112	677	protein_coding	LZEP_04544
LZEP_05104-RA	LZEP_05104	LZEP_chr_11	-	2	608	435	0	173	protein_coding	LZEP_05104
LZEP_11908-RA	LZEP_11908	LZEP_unplaced_2753	-	4	2481	348	0	2133	protein_coding	LZEP_11908
LZEP_01372-RA	LZEP_01372	LZEP_chr_10	-	4	1651	735	348	568	protein_coding	LZEP_01372
LZEP_08969-RA	LZEP_08969	LZEP_chr_4	-	6	883	312	461	110	protein_coding	LZEP_08969
LZEP_00141-RA	LZEP_00141	LZEP_chr_7	-	19	7436	5709	0	1727	protein_coding	LZEP_00141
LZEP_11220-RA	LZEP_11220	LZEP_unplaced_488	+	5	1806	1377	72	357	protein_coding	LZEP_11220
LZEP_10057-RA	LZEP_10057	LZEP_chr_14	-	3	607	537	0	70	protein_coding	LZEP_10057
LZEP_08971-RA	LZEP_08971	LZEP_chr_4	-	18	5187	4350	637	200	protein_coding	LZEP_08971
LZEP_03135-RA	LZEP_03135	LZEP_chr_2	+	9	5740	4827	163	750	protein_coding	LZEP_03135
LZEP_03135-RB	LZEP_03135	LZEP_chr_2	+	9	5987	5100	163	724	protein_coding	LZEP_03135
LZEP_11221-RA	LZEP_11221	LZEP_unplaced_488	+	5	2157	1233	259	665	protein_coding	LZEP_11221
LZEP_08974-RA	LZEP_08974	LZEP_chr_4	-	6	1619	1548	0	71	protein_coding	LZEP_08974
LZEP_08974-RB	LZEP_08974	LZEP_chr_4	-	5	1461	1461	0	0	protein_coding	LZEP_08974
LZEP_08533-RA	LZEP_08533	LZEP_chr_5	+	8	1999	1227	355	417	protein_coding	LZEP_08533
LZEP_05108-RA	LZEP_05108	LZEP_chr_11	-	15	2505	1644	169	692	protein_coding	LZEP_05108
LZEP_05108-RB	LZEP_05108	LZEP_chr_11	-	14	2497	1656	169	672	protein_coding	LZEP_05108
LZEP_10058-RA	LZEP_10058	LZEP_chr_14	-	35	8114	6237	364	1513	protein_coding	LZEP_10058
LZEP_10058-RB	LZEP_10058	LZEP_chr_14	-	35	7957	6252	364	1341	protein_coding	LZEP_10058
LZEP_10058-RC	LZEP_10058	LZEP_chr_14	-	33	7909	6204	364	1341	protein_coding	LZEP_10058
LZEP_07603-RA	LZEP_07603	LZEP_chr_1	+	14	3750	1941	325	1484	protein_coding	LZEP_07603
LZEP_07603-RB	LZEP_07603	LZEP_chr_1	+	14	2332	2007	325	0	protein_coding	LZEP_07603
LZEP_07603-RC	LZEP_07603	LZEP_chr_1	+	14	2293	1968	325	0	protein_coding	LZEP_07603
LZEP_07603-RD	LZEP_07603	LZEP_chr_1	+	13	2269	1944	325	0	protein_coding	LZEP_07603
LZEP_11125-RA	LZEP_11125	LZEP_unplaced_1027	+	7	1677	1062	119	496	protein_coding	LZEP_11125
LZEP_11125-RB	LZEP_11125	LZEP_unplaced_1027	+	6	1187	1068	119	0	protein_coding	LZEP_11125
LZEP_08537-RA	LZEP_08537	LZEP_chr_5	+	11	4207	3369	676	162	protein_coding	LZEP_08537
LZEP_07605-RA	LZEP_07605	LZEP_chr_1	+	9	1537	1362	0	175	protein_coding	LZEP_07605
LZEP_08977-RA	LZEP_08977	LZEP_chr_4	-	3	894	714	0	180	protein_coding	LZEP_08977
LZEP_01380-RA	LZEP_01380	LZEP_chr_10	-	12	1613	1461	0	152	protein_coding	LZEP_01380
LZEP_11862-RA	LZEP_11862	LZEP_unplaced_2769	-	4	1010	774	36	200	protein_coding	LZEP_11862
LZEP_01381-RA	LZEP_01381	LZEP_chr_10	-	4	1897	1779	0	118	protein_coding	LZEP_01381
LZEP_08539-RA	LZEP_08539	LZEP_chr_5	+	7	951	750	0	201	protein_coding	LZEP_08539
LZEP_07606-RA	LZEP_07606	LZEP_chr_1	+	12	2967	2889	0	78	protein_coding	LZEP_07606
LZEP_03138-RA	LZEP_03138	LZEP_chr_2	+	16	5541	4449	336	756	protein_coding	LZEP_03138
LZEP_08978-RA	LZEP_08978	LZEP_chr_4	-	13	2373	1077	122	1174	protein_coding	LZEP_08978
LZEP_08978-RB	LZEP_08978	LZEP_chr_4	-	20	2770	2193	16	561	protein_coding	LZEP_08978
LZEP_08978-RC	LZEP_08978	LZEP_chr_4	-	20	2761	2184	16	561	protein_coding	LZEP_08978
LZEP_03139-RA	LZEP_03139	LZEP_chr_2	+	5	1420	606	250	564	protein_coding	LZEP_03139
LZEP_10060-RA	LZEP_10060	LZEP_chr_14	-	4	1729	1401	0	328	protein_coding	LZEP_10060
LZEP_07611-RA	LZEP_07611	LZEP_chr_1	+	11	2525	1494	0	1031	protein_coding	LZEP_07611
LZEP_07611-RB	LZEP_07611	LZEP_chr_1	+	9	2131	1407	0	724	protein_coding	LZEP_07611
LZEP_07611-RC	LZEP_07611	LZEP_chr_1	+	9	2122	1398	0	724	protein_coding	LZEP_07611
LZEP_08541-RA	LZEP_08541	LZEP_chr_5	+	12	1667	1365	0	302	protein_coding	LZEP_08541
LZEP_04547-RA	LZEP_04547	LZEP_chr_11	+	4	839	354	0	485	protein_coding	LZEP_04547
LZEP_08545-RA	LZEP_08545	LZEP_chr_5	+	3	1187	834	0	353	protein_coding	LZEP_08545
LZEP_08984-RA	LZEP_08984	LZEP_chr_4	-	7	2617	1107	426	1084	protein_coding	LZEP_08984
LZEP_00142-RA	LZEP_00142	LZEP_chr_7	-	10	7563	1446	402	5715	protein_coding	LZEP_00142
LZEP_02302-RA	LZEP_02302	LZEP_chr_2	-	5	978	840	0	138	protein_coding	LZEP_02302
